,0,tiempo,it,estado,estado_observado,actividad,sintomas
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,115,2,infeccioso,infeccioso,cuarentena,True
"('susceptible', 'susceptible', 'trabajo', False)",34,115,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",8,115,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,115,2,infeccioso,susceptible,trabajo,True
"('expuesto', 'susceptible', 'trabajo', False)",1,115,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,115,2,infeccioso,recuperado,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,116,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'susceptible', 'trabajo', False)",71,116,2,recuperado,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",66,116,2,recuperado,recuperado,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",16,116,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,116,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",9,116,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",31,116,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,116,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,116,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",67,117,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",71,117,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",15,117,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",5,117,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",9,117,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",31,117,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",1,117,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,117,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",70,118,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",72,118,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",16,118,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",6,118,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,118,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",29,118,2,susceptible,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,118,2,recuperado,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",1,118,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",70,119,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",74,119,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",14,119,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",6,119,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,119,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",27,119,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,119,2,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,119,2,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,119,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",71,120,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",74,120,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",15,120,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",6,120,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,120,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",24,120,2,susceptible,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,120,2,recuperado,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",4,120,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",72,121,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",74,121,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",14,121,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",6,121,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,121,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",23,121,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",5,121,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,121,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",72,122,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",75,122,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",13,122,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",6,122,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,122,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",23,122,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",5,122,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",72,123,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",75,123,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",14,123,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",6,123,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,123,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",23,123,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",4,123,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",72,124,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",75,124,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",15,124,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,124,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",22,124,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",5,124,2,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",4,124,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,124,2,infeccioso,recuperado,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",72,125,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",76,125,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",15,125,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,125,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'recuperado', 'trabajo', False)",2,125,2,infeccioso,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",21,125,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,125,2,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",4,125,2,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,125,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",73,126,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",76,126,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",17,126,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,126,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,126,2,infeccioso,recuperado,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",20,126,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",3,126,2,expuesto,susceptible,trabajo,False
"('recuperado', 'infeccioso', 'cuarentena', False)",2,126,2,recuperado,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,126,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",75,127,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",76,127,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",17,127,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",7,127,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",20,127,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",3,127,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,127,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,127,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",76,128,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",76,128,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",17,128,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",7,128,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",19,128,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",4,128,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",1,128,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",76,129,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",77,129,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",16,129,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",8,129,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",17,129,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,129,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",76,130,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",77,130,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",17,130,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",8,130,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",15,130,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",7,130,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",76,131,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",78,131,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",17,131,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",8,131,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",15,131,2,susceptible,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,131,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",76,132,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",78,132,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",15,132,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",8,132,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",12,132,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",2,132,2,infeccioso,susceptible,trabajo,True
"('expuesto', 'susceptible', 'trabajo', False)",9,132,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",76,133,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",78,133,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",18,133,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",8,133,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",9,133,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,133,2,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",8,133,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,133,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",77,134,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",78,134,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",20,134,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",7,134,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",9,134,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,134,2,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",6,134,2,expuesto,susceptible,trabajo,False
"('recuperado', 'recuperado', 'trabajo', False)",77,135,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",78,135,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",20,135,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,135,2,infeccioso,infeccioso,cuarentena,False
"('susceptible', 'susceptible', 'trabajo', False)",8,135,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,135,2,infeccioso,infeccioso,cuarentena,True
"('expuesto', 'susceptible', 'trabajo', False)",6,135,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,135,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,135,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",78,136,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",80,136,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",20,136,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,136,2,infeccioso,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",6,136,2,expuesto,susceptible,trabajo,False
"('susceptible', 'susceptible', 'trabajo', False)",6,136,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,136,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,136,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",79,137,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",81,137,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,137,2,infeccioso,recuperado,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",8,137,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",20,137,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,137,2,infeccioso,infeccioso,cuarentena,True
"('susceptible', 'susceptible', 'trabajo', False)",3,137,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",3,137,2,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,137,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",80,138,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",81,138,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",6,138,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",22,138,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,138,2,infeccioso,infeccioso,cuarentena,True
"('susceptible', 'susceptible', 'trabajo', False)",1,138,2,susceptible,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', True)",2,138,2,infeccioso,susceptible,trabajo,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",3,138,2,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,138,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",82,139,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",82,139,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",7,139,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",20,139,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",6,139,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",2,139,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'susceptible', 'trabajo', True)",1,139,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",82,140,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",82,140,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",5,140,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",22,140,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",5,140,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'infeccioso', 'cuarentena', False)",3,140,2,infeccioso,infeccioso,cuarentena,False
"('recuperado', 'infeccioso', 'cuarentena', False)",1,140,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",83,141,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",82,141,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",4,141,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",23,141,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",4,141,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,141,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",83,142,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",83,142,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",3,142,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",23,142,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",4,142,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,142,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'infeccioso', 'cuarentena', False)",1,142,2,recuperado,infeccioso,cuarentena,False
"('recuperado', 'recuperado', 'trabajo', False)",84,143,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",86,143,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,143,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",21,143,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",4,143,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,143,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",84,144,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",87,144,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,144,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",19,144,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",4,144,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,144,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'susceptible', 'trabajo', True)",1,144,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",84,145,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",88,145,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,145,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",18,145,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",4,145,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",4,145,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",84,146,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",89,146,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,146,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",16,146,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,146,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",2,146,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'susceptible', 'trabajo', True)",1,146,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",84,147,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",89,147,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,147,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",16,147,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,147,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,147,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",84,148,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",90,148,2,recuperado,susceptible,trabajo,False
"('expuesto', 'susceptible', 'trabajo', False)",2,148,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",14,148,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",6,148,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,148,2,infeccioso,infeccioso,cuarentena,True
"('infeccioso', 'susceptible', 'trabajo', True)",1,148,2,infeccioso,susceptible,trabajo,True
"('recuperado', 'recuperado', 'trabajo', False)",84,149,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",90,149,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",15,149,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,149,2,infeccioso,infeccioso,cuarentena,False
"('expuesto', 'susceptible', 'trabajo', False)",1,149,2,expuesto,susceptible,trabajo,False
"('infeccioso', 'recuperado', 'trabajo', False)",2,149,2,infeccioso,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,149,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",84,150,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",90,150,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",16,150,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,150,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'recuperado', 'trabajo', False)",2,150,2,infeccioso,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,150,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",85,151,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",91,151,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",15,151,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,151,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,151,2,infeccioso,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,151,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",85,152,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",92,152,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",14,152,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,152,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'recuperado', 'trabajo', False)",1,152,2,infeccioso,recuperado,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,152,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",86,153,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",92,153,2,recuperado,susceptible,trabajo,False
"('infeccioso', 'susceptible', 'trabajo', False)",14,153,2,infeccioso,susceptible,trabajo,False
"('infeccioso', 'infeccioso', 'cuarentena', False)",5,153,2,infeccioso,infeccioso,cuarentena,False
"('infeccioso', 'infeccioso', 'cuarentena', True)",3,153,2,infeccioso,infeccioso,cuarentena,True
"('recuperado', 'recuperado', 'trabajo', False)",86,154,2,recuperado,recuperado,trabajo,False
"('recuperado', 'susceptible', 'trabajo', False)",92,154,2,recuperado,susceptible,trabajo,False
