cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
1,89,15,recuperado,susceptible,trabajo,False
99,90,15,susceptible,susceptible,trabajo,False
1,90,15,recuperado,susceptible,trabajo,False
99,91,15,susceptible,susceptible,trabajo,False
1,91,15,recuperado,susceptible,trabajo,False
99,92,15,susceptible,susceptible,trabajo,False
1,92,15,recuperado,susceptible,trabajo,False
99,93,15,susceptible,susceptible,trabajo,False
1,93,15,recuperado,susceptible,trabajo,False
99,94,15,susceptible,susceptible,trabajo,False
1,94,15,recuperado,susceptible,trabajo,False
99,95,15,susceptible,susceptible,trabajo,False
1,95,15,recuperado,susceptible,trabajo,False
99,96,15,susceptible,susceptible,trabajo,False
1,96,15,recuperado,susceptible,trabajo,False
99,97,15,susceptible,susceptible,trabajo,False
1,97,15,recuperado,susceptible,trabajo,False
99,98,15,susceptible,susceptible,trabajo,False
1,98,15,recuperado,susceptible,trabajo,False
99,99,15,susceptible,susceptible,trabajo,False
1,99,15,recuperado,susceptible,trabajo,False
99,100,15,susceptible,susceptible,trabajo,False
1,100,15,recuperado,susceptible,trabajo,False
99,101,15,susceptible,susceptible,trabajo,False
1,101,15,recuperado,susceptible,trabajo,False
99,102,15,susceptible,susceptible,trabajo,False
1,102,15,recuperado,susceptible,trabajo,False
99,103,15,susceptible,susceptible,trabajo,False
1,103,15,recuperado,susceptible,trabajo,False
99,104,15,susceptible,susceptible,trabajo,False
1,104,15,recuperado,susceptible,trabajo,False
99,105,15,susceptible,susceptible,trabajo,False
1,105,15,recuperado,susceptible,trabajo,False
99,106,15,susceptible,susceptible,trabajo,False
1,106,15,recuperado,susceptible,trabajo,False
99,107,15,susceptible,susceptible,trabajo,False
1,107,15,recuperado,susceptible,trabajo,False
99,108,15,susceptible,susceptible,trabajo,False
1,108,15,recuperado,susceptible,trabajo,False
99,109,15,susceptible,susceptible,trabajo,False
1,109,15,recuperado,susceptible,trabajo,False
99,110,15,susceptible,susceptible,trabajo,False
1,110,15,recuperado,susceptible,trabajo,False
99,111,15,susceptible,susceptible,trabajo,False
1,111,15,recuperado,susceptible,trabajo,False
99,112,15,susceptible,susceptible,trabajo,False
1,112,15,recuperado,susceptible,trabajo,False
99,113,15,susceptible,susceptible,trabajo,False
1,113,15,recuperado,susceptible,trabajo,False
99,114,15,susceptible,susceptible,trabajo,False
1,114,15,recuperado,susceptible,trabajo,False
99,115,15,susceptible,susceptible,trabajo,False
1,115,15,recuperado,susceptible,trabajo,False
99,116,15,susceptible,susceptible,trabajo,False
1,116,15,recuperado,susceptible,trabajo,False
99,117,15,susceptible,susceptible,trabajo,False
1,117,15,recuperado,susceptible,trabajo,False
99,118,15,susceptible,susceptible,trabajo,False
1,118,15,recuperado,susceptible,trabajo,False
99,119,15,susceptible,susceptible,trabajo,False
1,119,15,recuperado,susceptible,trabajo,False
99,120,15,susceptible,susceptible,trabajo,False
1,120,15,recuperado,susceptible,trabajo,False
99,121,15,susceptible,susceptible,trabajo,False
1,121,15,recuperado,susceptible,trabajo,False
99,122,15,susceptible,susceptible,trabajo,False
1,122,15,recuperado,susceptible,trabajo,False
99,123,15,susceptible,susceptible,trabajo,False
1,123,15,recuperado,susceptible,trabajo,False
99,124,15,susceptible,susceptible,trabajo,False
1,124,15,recuperado,susceptible,trabajo,False
99,125,15,susceptible,susceptible,trabajo,False
1,125,15,recuperado,susceptible,trabajo,False
99,126,15,susceptible,susceptible,trabajo,False
1,126,15,recuperado,susceptible,trabajo,False
99,127,15,susceptible,susceptible,trabajo,False
1,127,15,recuperado,susceptible,trabajo,False
99,128,15,susceptible,susceptible,trabajo,False
1,128,15,recuperado,susceptible,trabajo,False
99,129,15,susceptible,susceptible,trabajo,False
1,129,15,recuperado,susceptible,trabajo,False
99,130,15,susceptible,susceptible,trabajo,False
1,130,15,recuperado,susceptible,trabajo,False
99,131,15,susceptible,susceptible,trabajo,False
1,131,15,recuperado,susceptible,trabajo,False
99,132,15,susceptible,susceptible,trabajo,False
1,132,15,recuperado,susceptible,trabajo,False
99,133,15,susceptible,susceptible,trabajo,False
1,133,15,recuperado,susceptible,trabajo,False
99,134,15,susceptible,susceptible,trabajo,False
1,134,15,recuperado,susceptible,trabajo,False
99,135,15,susceptible,susceptible,trabajo,False
1,135,15,recuperado,susceptible,trabajo,False
99,136,15,susceptible,susceptible,trabajo,False
1,136,15,recuperado,susceptible,trabajo,False
99,137,15,susceptible,susceptible,trabajo,False
1,137,15,recuperado,susceptible,trabajo,False
99,138,15,susceptible,susceptible,trabajo,False
1,138,15,recuperado,susceptible,trabajo,False
99,139,15,susceptible,susceptible,trabajo,False
1,139,15,recuperado,susceptible,trabajo,False
99,140,15,susceptible,susceptible,trabajo,False
1,140,15,recuperado,susceptible,trabajo,False
99,141,15,susceptible,susceptible,trabajo,False
1,141,15,recuperado,susceptible,trabajo,False
99,142,15,susceptible,susceptible,trabajo,False
1,142,15,recuperado,susceptible,trabajo,False
99,143,15,susceptible,susceptible,trabajo,False
1,143,15,recuperado,susceptible,trabajo,False
99,144,15,susceptible,susceptible,trabajo,False
1,144,15,recuperado,susceptible,trabajo,False
99,145,15,susceptible,susceptible,trabajo,False
1,145,15,recuperado,susceptible,trabajo,False
99,146,15,susceptible,susceptible,trabajo,False
1,146,15,recuperado,susceptible,trabajo,False
99,147,15,susceptible,susceptible,trabajo,False
1,147,15,recuperado,susceptible,trabajo,False
99,148,15,susceptible,susceptible,trabajo,False
1,148,15,recuperado,susceptible,trabajo,False
99,149,15,susceptible,susceptible,trabajo,False
1,149,15,recuperado,susceptible,trabajo,False
99,150,15,susceptible,susceptible,trabajo,False
1,150,15,recuperado,susceptible,trabajo,False
99,151,15,susceptible,susceptible,trabajo,False
1,151,15,recuperado,susceptible,trabajo,False
99,152,15,susceptible,susceptible,trabajo,False
1,152,15,recuperado,susceptible,trabajo,False
99,153,15,susceptible,susceptible,trabajo,False
1,153,15,recuperado,susceptible,trabajo,False
99,154,15,susceptible,susceptible,trabajo,False
1,154,15,recuperado,susceptible,trabajo,False
99,155,15,susceptible,susceptible,trabajo,False
1,155,15,recuperado,susceptible,trabajo,False
99,156,15,susceptible,susceptible,trabajo,False
1,156,15,recuperado,susceptible,trabajo,False
100,0,16,susceptible,susceptible,trabajo,False
100,1,16,susceptible,susceptible,trabajo,False
100,2,16,susceptible,susceptible,trabajo,False
100,3,16,susceptible,susceptible,trabajo,False
100,4,16,susceptible,susceptible,trabajo,False
100,5,16,susceptible,susceptible,trabajo,False
100,6,16,susceptible,susceptible,trabajo,False
100,7,16,susceptible,susceptible,trabajo,False
100,8,16,susceptible,susceptible,trabajo,False
100,9,16,susceptible,susceptible,trabajo,False
100,10,16,susceptible,susceptible,trabajo,False
100,11,16,susceptible,susceptible,trabajo,False
100,12,16,susceptible,susceptible,trabajo,False
100,13,16,susceptible,susceptible,trabajo,False
100,14,16,susceptible,susceptible,trabajo,False
100,15,16,susceptible,susceptible,trabajo,False
100,16,16,susceptible,susceptible,trabajo,False
100,17,16,susceptible,susceptible,trabajo,False
100,18,16,susceptible,susceptible,trabajo,False
100,19,16,susceptible,susceptible,trabajo,False
100,20,16,susceptible,susceptible,trabajo,False
100,21,16,susceptible,susceptible,trabajo,False
100,22,16,susceptible,susceptible,trabajo,False
100,23,16,susceptible,susceptible,trabajo,False
100,24,16,susceptible,susceptible,trabajo,False
100,25,16,susceptible,susceptible,trabajo,False
100,26,16,susceptible,susceptible,trabajo,False
100,27,16,susceptible,susceptible,trabajo,False
100,28,16,susceptible,susceptible,trabajo,False
100,29,16,susceptible,susceptible,trabajo,False
100,30,16,susceptible,susceptible,trabajo,False
100,31,16,susceptible,susceptible,trabajo,False
100,32,16,susceptible,susceptible,trabajo,False
100,33,16,susceptible,susceptible,trabajo,False
100,34,16,susceptible,susceptible,trabajo,False
100,35,16,susceptible,susceptible,trabajo,False
100,36,16,susceptible,susceptible,trabajo,False
100,37,16,susceptible,susceptible,trabajo,False
100,38,16,susceptible,susceptible,trabajo,False
100,39,16,susceptible,susceptible,trabajo,False
100,40,16,susceptible,susceptible,trabajo,False
100,41,16,susceptible,susceptible,trabajo,False
100,42,16,susceptible,susceptible,trabajo,False
100,43,16,susceptible,susceptible,trabajo,False
100,44,16,susceptible,susceptible,trabajo,False
100,45,16,susceptible,susceptible,trabajo,False
100,46,16,susceptible,susceptible,trabajo,False
100,47,16,susceptible,susceptible,trabajo,False
100,48,16,susceptible,susceptible,trabajo,False
100,49,16,susceptible,susceptible,trabajo,False
100,50,16,susceptible,susceptible,trabajo,False
100,51,16,susceptible,susceptible,trabajo,False
100,52,16,susceptible,susceptible,trabajo,False
100,53,16,susceptible,susceptible,trabajo,False
100,54,16,susceptible,susceptible,trabajo,False
100,55,16,susceptible,susceptible,trabajo,False
100,56,16,susceptible,susceptible,trabajo,False
100,57,16,susceptible,susceptible,trabajo,False
100,58,16,susceptible,susceptible,trabajo,False
100,59,16,susceptible,susceptible,trabajo,False
100,60,16,susceptible,susceptible,trabajo,False
100,61,16,susceptible,susceptible,trabajo,False
100,62,16,susceptible,susceptible,trabajo,False
100,63,16,susceptible,susceptible,trabajo,False
100,64,16,susceptible,susceptible,trabajo,False
100,65,16,susceptible,susceptible,trabajo,False
100,66,16,susceptible,susceptible,trabajo,False
100,67,16,susceptible,susceptible,trabajo,False
100,68,16,susceptible,susceptible,trabajo,False
100,69,16,susceptible,susceptible,trabajo,False
100,70,16,susceptible,susceptible,trabajo,False
100,71,16,susceptible,susceptible,trabajo,False
100,72,16,susceptible,susceptible,trabajo,False
100,73,16,susceptible,susceptible,trabajo,False
100,74,16,susceptible,susceptible,trabajo,False
100,75,16,susceptible,susceptible,trabajo,False
100,76,16,susceptible,susceptible,trabajo,False
100,77,16,susceptible,susceptible,trabajo,False
100,78,16,susceptible,susceptible,trabajo,False
100,79,16,susceptible,susceptible,trabajo,False
100,80,16,susceptible,susceptible,trabajo,False
100,81,16,susceptible,susceptible,trabajo,False
100,82,16,susceptible,susceptible,trabajo,False
100,83,16,susceptible,susceptible,trabajo,False
100,84,16,susceptible,susceptible,trabajo,False
100,85,16,susceptible,susceptible,trabajo,False
100,86,16,susceptible,susceptible,trabajo,False
100,87,16,susceptible,susceptible,trabajo,False
100,88,16,susceptible,susceptible,trabajo,False
100,89,16,susceptible,susceptible,trabajo,False
100,90,16,susceptible,susceptible,trabajo,False
100,91,16,susceptible,susceptible,trabajo,False
100,92,16,susceptible,susceptible,trabajo,False
100,93,16,susceptible,susceptible,trabajo,False
100,94,16,susceptible,susceptible,trabajo,False
100,95,16,susceptible,susceptible,trabajo,False
100,96,16,susceptible,susceptible,trabajo,False
100,97,16,susceptible,susceptible,trabajo,False
100,98,16,susceptible,susceptible,trabajo,False
100,99,16,susceptible,susceptible,trabajo,False
100,100,16,susceptible,susceptible,trabajo,False
100,101,16,susceptible,susceptible,trabajo,False
100,102,16,susceptible,susceptible,trabajo,False
100,103,16,susceptible,susceptible,trabajo,False
100,104,16,susceptible,susceptible,trabajo,False
100,105,16,susceptible,susceptible,trabajo,False
100,106,16,susceptible,susceptible,trabajo,False
100,107,16,susceptible,susceptible,trabajo,False
100,108,16,susceptible,susceptible,trabajo,False
100,109,16,susceptible,susceptible,trabajo,False
100,110,16,susceptible,susceptible,trabajo,False
100,111,16,susceptible,susceptible,trabajo,False
100,112,16,susceptible,susceptible,trabajo,False
100,113,16,susceptible,susceptible,trabajo,False
100,114,16,susceptible,susceptible,trabajo,False
100,115,16,susceptible,susceptible,trabajo,False
100,116,16,susceptible,susceptible,trabajo,False
100,117,16,susceptible,susceptible,trabajo,False
100,118,16,susceptible,susceptible,trabajo,False
100,119,16,susceptible,susceptible,trabajo,False
100,120,16,susceptible,susceptible,trabajo,False
100,121,16,susceptible,susceptible,trabajo,False
100,122,16,susceptible,susceptible,trabajo,False
100,123,16,susceptible,susceptible,trabajo,False
100,124,16,susceptible,susceptible,trabajo,False
100,125,16,susceptible,susceptible,trabajo,False
100,126,16,susceptible,susceptible,trabajo,False
100,127,16,susceptible,susceptible,trabajo,False
100,128,16,susceptible,susceptible,trabajo,False
100,129,16,susceptible,susceptible,trabajo,False
100,130,16,susceptible,susceptible,trabajo,False
100,131,16,susceptible,susceptible,trabajo,False
100,132,16,susceptible,susceptible,trabajo,False
100,133,16,susceptible,susceptible,trabajo,False
100,134,16,susceptible,susceptible,trabajo,False
100,135,16,susceptible,susceptible,trabajo,False
100,136,16,susceptible,susceptible,trabajo,False
100,137,16,susceptible,susceptible,trabajo,False
100,138,16,susceptible,susceptible,trabajo,False
100,139,16,susceptible,susceptible,trabajo,False
100,140,16,susceptible,susceptible,trabajo,False
100,141,16,susceptible,susceptible,trabajo,False
100,142,16,susceptible,susceptible,trabajo,False
100,143,16,susceptible,susceptible,trabajo,False
100,144,16,susceptible,susceptible,trabajo,False
100,145,16,susceptible,susceptible,trabajo,False
100,146,16,susceptible,susceptible,trabajo,False
100,147,16,susceptible,susceptible,trabajo,False
100,148,16,susceptible,susceptible,trabajo,False
100,149,16,susceptible,susceptible,trabajo,False
100,150,16,susceptible,susceptible,trabajo,False
100,151,16,susceptible,susceptible,trabajo,False
100,152,16,susceptible,susceptible,trabajo,False
100,153,16,susceptible,susceptible,trabajo,False
100,154,16,susceptible,susceptible,trabajo,False
100,155,16,susceptible,susceptible,trabajo,False
100,156,16,susceptible,susceptible,trabajo,False
99,0,17,susceptible,susceptible,trabajo,False
1,0,17,infeccioso,susceptible,trabajo,False
99,1,17,susceptible,susceptible,trabajo,False
1,1,17,infeccioso,susceptible,trabajo,False
99,2,17,susceptible,susceptible,trabajo,False
1,2,17,infeccioso,susceptible,trabajo,False
99,3,17,susceptible,susceptible,trabajo,False
1,3,17,infeccioso,susceptible,trabajo,False
99,4,17,susceptible,susceptible,trabajo,False
1,4,17,infeccioso,susceptible,trabajo,False
99,5,17,susceptible,susceptible,trabajo,False
1,5,17,infeccioso,susceptible,trabajo,False
99,6,17,susceptible,susceptible,trabajo,False
1,6,17,infeccioso,susceptible,trabajo,False
99,7,17,susceptible,susceptible,trabajo,False
1,7,17,infeccioso,susceptible,trabajo,False
99,8,17,susceptible,susceptible,trabajo,False
1,8,17,infeccioso,susceptible,trabajo,False
99,9,17,susceptible,susceptible,trabajo,False
1,9,17,infeccioso,susceptible,trabajo,False
99,10,17,susceptible,susceptible,trabajo,False
1,10,17,infeccioso,susceptible,trabajo,False
99,11,17,susceptible,susceptible,trabajo,False
1,11,17,infeccioso,susceptible,trabajo,False
99,12,17,susceptible,susceptible,trabajo,False
1,12,17,infeccioso,susceptible,trabajo,False
99,13,17,susceptible,susceptible,trabajo,False
1,13,17,recuperado,susceptible,trabajo,False
99,14,17,susceptible,susceptible,trabajo,False
1,14,17,recuperado,susceptible,trabajo,False
99,15,17,susceptible,susceptible,trabajo,False
1,15,17,recuperado,susceptible,trabajo,False
99,16,17,susceptible,susceptible,trabajo,False
1,16,17,recuperado,susceptible,trabajo,False
99,17,17,susceptible,susceptible,trabajo,False
1,17,17,recuperado,susceptible,trabajo,False
99,18,17,susceptible,susceptible,trabajo,False
1,18,17,recuperado,susceptible,trabajo,False
99,19,17,susceptible,susceptible,trabajo,False
1,19,17,recuperado,susceptible,trabajo,False
99,20,17,susceptible,susceptible,trabajo,False
1,20,17,recuperado,susceptible,trabajo,False
99,21,17,susceptible,susceptible,trabajo,False
1,21,17,recuperado,susceptible,trabajo,False
99,22,17,susceptible,susceptible,trabajo,False
1,22,17,recuperado,susceptible,trabajo,False
99,23,17,susceptible,susceptible,trabajo,False
1,23,17,recuperado,susceptible,trabajo,False
99,24,17,susceptible,susceptible,trabajo,False
1,24,17,recuperado,susceptible,trabajo,False
99,25,17,susceptible,susceptible,trabajo,False
1,25,17,recuperado,susceptible,trabajo,False
99,26,17,susceptible,susceptible,trabajo,False
1,26,17,recuperado,susceptible,trabajo,False
99,27,17,susceptible,susceptible,trabajo,False
1,27,17,recuperado,susceptible,trabajo,False
99,28,17,susceptible,susceptible,trabajo,False
1,28,17,recuperado,susceptible,trabajo,False
99,29,17,susceptible,susceptible,trabajo,False
1,29,17,recuperado,susceptible,trabajo,False
99,30,17,susceptible,susceptible,trabajo,False
1,30,17,recuperado,susceptible,trabajo,False
99,31,17,susceptible,susceptible,trabajo,False
1,31,17,recuperado,susceptible,trabajo,False
99,32,17,susceptible,susceptible,trabajo,False
1,32,17,recuperado,susceptible,trabajo,False
99,33,17,susceptible,susceptible,trabajo,False
1,33,17,recuperado,susceptible,trabajo,False
99,34,17,susceptible,susceptible,trabajo,False
1,34,17,recuperado,susceptible,trabajo,False
99,35,17,susceptible,susceptible,trabajo,False
1,35,17,recuperado,susceptible,trabajo,False
99,36,17,susceptible,susceptible,trabajo,False
1,36,17,recuperado,susceptible,trabajo,False
99,37,17,susceptible,susceptible,trabajo,False
1,37,17,recuperado,susceptible,trabajo,False
99,38,17,susceptible,susceptible,trabajo,False
1,38,17,recuperado,susceptible,trabajo,False
99,39,17,susceptible,susceptible,trabajo,False
1,39,17,recuperado,susceptible,trabajo,False
99,40,17,susceptible,susceptible,trabajo,False
1,40,17,recuperado,susceptible,trabajo,False
99,41,17,susceptible,susceptible,trabajo,False
1,41,17,recuperado,susceptible,trabajo,False
99,42,17,susceptible,susceptible,trabajo,False
1,42,17,recuperado,susceptible,trabajo,False
99,43,17,susceptible,susceptible,trabajo,False
1,43,17,recuperado,susceptible,trabajo,False
99,44,17,susceptible,susceptible,trabajo,False
1,44,17,recuperado,susceptible,trabajo,False
99,45,17,susceptible,susceptible,trabajo,False
1,45,17,recuperado,susceptible,trabajo,False
99,46,17,susceptible,susceptible,trabajo,False
1,46,17,recuperado,susceptible,trabajo,False
99,47,17,susceptible,susceptible,trabajo,False
1,47,17,recuperado,susceptible,trabajo,False
99,48,17,susceptible,susceptible,trabajo,False
1,48,17,recuperado,susceptible,trabajo,False
99,49,17,susceptible,susceptible,trabajo,False
1,49,17,recuperado,susceptible,trabajo,False
99,50,17,susceptible,susceptible,trabajo,False
1,50,17,recuperado,susceptible,trabajo,False
99,51,17,susceptible,susceptible,trabajo,False
1,51,17,recuperado,susceptible,trabajo,False
99,52,17,susceptible,susceptible,trabajo,False
1,52,17,recuperado,susceptible,trabajo,False
99,53,17,susceptible,susceptible,trabajo,False
1,53,17,recuperado,susceptible,trabajo,False
99,54,17,susceptible,susceptible,trabajo,False
1,54,17,recuperado,susceptible,trabajo,False
99,55,17,susceptible,susceptible,trabajo,False
1,55,17,recuperado,susceptible,trabajo,False
99,56,17,susceptible,susceptible,trabajo,False
1,56,17,recuperado,susceptible,trabajo,False
99,57,17,susceptible,susceptible,trabajo,False
1,57,17,recuperado,susceptible,trabajo,False
99,58,17,susceptible,susceptible,trabajo,False
1,58,17,recuperado,susceptible,trabajo,False
99,59,17,susceptible,susceptible,trabajo,False
1,59,17,recuperado,susceptible,trabajo,False
99,60,17,susceptible,susceptible,trabajo,False
1,60,17,recuperado,susceptible,trabajo,False
99,61,17,susceptible,susceptible,trabajo,False
1,61,17,recuperado,susceptible,trabajo,False
99,62,17,susceptible,susceptible,trabajo,False
1,62,17,recuperado,susceptible,trabajo,False
99,63,17,susceptible,susceptible,trabajo,False
1,63,17,recuperado,susceptible,trabajo,False
99,64,17,susceptible,susceptible,trabajo,False
1,64,17,recuperado,susceptible,trabajo,False
99,65,17,susceptible,susceptible,trabajo,False
1,65,17,recuperado,susceptible,trabajo,False
99,66,17,susceptible,susceptible,trabajo,False
1,66,17,recuperado,susceptible,trabajo,False
99,67,17,susceptible,susceptible,trabajo,False
1,67,17,recuperado,susceptible,trabajo,False
99,68,17,susceptible,susceptible,trabajo,False
1,68,17,recuperado,susceptible,trabajo,False
99,69,17,susceptible,susceptible,trabajo,False
1,69,17,recuperado,susceptible,trabajo,False
99,70,17,susceptible,susceptible,trabajo,False
1,70,17,recuperado,susceptible,trabajo,False
99,71,17,susceptible,susceptible,trabajo,False
1,71,17,recuperado,susceptible,trabajo,False
99,72,17,susceptible,susceptible,trabajo,False
1,72,17,recuperado,susceptible,trabajo,False
99,73,17,susceptible,susceptible,trabajo,False
1,73,17,recuperado,susceptible,trabajo,False
99,74,17,susceptible,susceptible,trabajo,False
1,74,17,recuperado,susceptible,trabajo,False
99,75,17,susceptible,susceptible,trabajo,False
1,75,17,recuperado,susceptible,trabajo,False
99,76,17,susceptible,susceptible,trabajo,False
1,76,17,recuperado,susceptible,trabajo,False
99,77,17,susceptible,susceptible,trabajo,False
1,77,17,recuperado,susceptible,trabajo,False
99,78,17,susceptible,susceptible,trabajo,False
1,78,17,recuperado,susceptible,trabajo,False
99,79,17,susceptible,susceptible,trabajo,False
1,79,17,recuperado,susceptible,trabajo,False
99,80,17,susceptible,susceptible,trabajo,False
1,80,17,recuperado,susceptible,trabajo,False
99,81,17,susceptible,susceptible,trabajo,False
1,81,17,recuperado,susceptible,trabajo,False
99,82,17,susceptible,susceptible,trabajo,False
1,82,17,recuperado,susceptible,trabajo,False
99,83,17,susceptible,susceptible,trabajo,False
1,83,17,recuperado,susceptible,trabajo,False
99,84,17,susceptible,susceptible,trabajo,False
1,84,17,recuperado,susceptible,trabajo,False
99,85,17,susceptible,susceptible,trabajo,False
1,85,17,recuperado,susceptible,trabajo,False
99,86,17,susceptible,susceptible,trabajo,False
1,86,17,recuperado,susceptible,trabajo,False
99,87,17,susceptible,susceptible,trabajo,False
1,87,17,recuperado,susceptible,trabajo,False
99,88,17,susceptible,susceptible,trabajo,False
1,88,17,recuperado,susceptible,trabajo,False
99,89,17,susceptible,susceptible,trabajo,False
1,89,17,recuperado,susceptible,trabajo,False
99,90,17,susceptible,susceptible,trabajo,False
1,90,17,recuperado,susceptible,trabajo,False
99,91,17,susceptible,susceptible,trabajo,False
1,91,17,recuperado,susceptible,trabajo,False
99,92,17,susceptible,susceptible,trabajo,False
1,92,17,recuperado,susceptible,trabajo,False
99,93,17,susceptible,susceptible,trabajo,False
1,93,17,recuperado,susceptible,trabajo,False
99,94,17,susceptible,susceptible,trabajo,False
1,94,17,recuperado,susceptible,trabajo,False
99,95,17,susceptible,susceptible,trabajo,False
1,95,17,recuperado,susceptible,trabajo,False
99,96,17,susceptible,susceptible,trabajo,False
1,96,17,recuperado,susceptible,trabajo,False
99,97,17,susceptible,susceptible,trabajo,False
1,97,17,recuperado,susceptible,trabajo,False
99,98,17,susceptible,susceptible,trabajo,False
1,98,17,recuperado,susceptible,trabajo,False
99,99,17,susceptible,susceptible,trabajo,False
1,99,17,recuperado,susceptible,trabajo,False
99,100,17,susceptible,susceptible,trabajo,False
1,100,17,recuperado,susceptible,trabajo,False
99,101,17,susceptible,susceptible,trabajo,False
1,101,17,recuperado,susceptible,trabajo,False
99,102,17,susceptible,susceptible,trabajo,False
1,102,17,recuperado,susceptible,trabajo,False
99,103,17,susceptible,susceptible,trabajo,False
1,103,17,recuperado,susceptible,trabajo,False
99,104,17,susceptible,susceptible,trabajo,False
1,104,17,recuperado,susceptible,trabajo,False
99,105,17,susceptible,susceptible,trabajo,False
1,105,17,recuperado,susceptible,trabajo,False
99,106,17,susceptible,susceptible,trabajo,False
1,106,17,recuperado,susceptible,trabajo,False
99,107,17,susceptible,susceptible,trabajo,False
1,107,17,recuperado,susceptible,trabajo,False
99,108,17,susceptible,susceptible,trabajo,False
1,108,17,recuperado,susceptible,trabajo,False
99,109,17,susceptible,susceptible,trabajo,False
1,109,17,recuperado,susceptible,trabajo,False
99,110,17,susceptible,susceptible,trabajo,False
1,110,17,recuperado,susceptible,trabajo,False
99,111,17,susceptible,susceptible,trabajo,False
1,111,17,recuperado,susceptible,trabajo,False
99,112,17,susceptible,susceptible,trabajo,False
1,112,17,recuperado,susceptible,trabajo,False
99,113,17,susceptible,susceptible,trabajo,False
1,113,17,recuperado,susceptible,trabajo,False
99,114,17,susceptible,susceptible,trabajo,False
1,114,17,recuperado,susceptible,trabajo,False
99,115,17,susceptible,susceptible,trabajo,False
1,115,17,recuperado,susceptible,trabajo,False
99,116,17,susceptible,susceptible,trabajo,False
1,116,17,recuperado,susceptible,trabajo,False
99,117,17,susceptible,susceptible,trabajo,False
1,117,17,recuperado,susceptible,trabajo,False
99,118,17,susceptible,susceptible,trabajo,False
1,118,17,recuperado,susceptible,trabajo,False
99,119,17,susceptible,susceptible,trabajo,False
1,119,17,recuperado,susceptible,trabajo,False
99,120,17,susceptible,susceptible,trabajo,False
1,120,17,recuperado,susceptible,trabajo,False
99,121,17,susceptible,susceptible,trabajo,False
1,121,17,recuperado,susceptible,trabajo,False
99,122,17,susceptible,susceptible,trabajo,False
1,122,17,recuperado,susceptible,trabajo,False
99,123,17,susceptible,susceptible,trabajo,False
1,123,17,recuperado,susceptible,trabajo,False
99,124,17,susceptible,susceptible,trabajo,False
1,124,17,recuperado,susceptible,trabajo,False
99,125,17,susceptible,susceptible,trabajo,False
1,125,17,recuperado,susceptible,trabajo,False
99,126,17,susceptible,susceptible,trabajo,False
1,126,17,recuperado,susceptible,trabajo,False
99,127,17,susceptible,susceptible,trabajo,False
1,127,17,recuperado,susceptible,trabajo,False
99,128,17,susceptible,susceptible,trabajo,False
1,128,17,recuperado,susceptible,trabajo,False
99,129,17,susceptible,susceptible,trabajo,False
1,129,17,recuperado,susceptible,trabajo,False
99,130,17,susceptible,susceptible,trabajo,False
1,130,17,recuperado,susceptible,trabajo,False
99,131,17,susceptible,susceptible,trabajo,False
1,131,17,recuperado,susceptible,trabajo,False
99,132,17,susceptible,susceptible,trabajo,False
1,132,17,recuperado,susceptible,trabajo,False
99,133,17,susceptible,susceptible,trabajo,False
1,133,17,recuperado,susceptible,trabajo,False
99,134,17,susceptible,susceptible,trabajo,False
1,134,17,recuperado,susceptible,trabajo,False
99,135,17,susceptible,susceptible,trabajo,False
1,135,17,recuperado,susceptible,trabajo,False
99,136,17,susceptible,susceptible,trabajo,False
1,136,17,recuperado,susceptible,trabajo,False
99,137,17,susceptible,susceptible,trabajo,False
1,137,17,recuperado,susceptible,trabajo,False
99,138,17,susceptible,susceptible,trabajo,False
1,138,17,recuperado,susceptible,trabajo,False
99,139,17,susceptible,susceptible,trabajo,False
1,139,17,recuperado,susceptible,trabajo,False
99,140,17,susceptible,susceptible,trabajo,False
1,140,17,recuperado,susceptible,trabajo,False
99,141,17,susceptible,susceptible,trabajo,False
1,141,17,recuperado,susceptible,trabajo,False
99,142,17,susceptible,susceptible,trabajo,False
1,142,17,recuperado,susceptible,trabajo,False
99,143,17,susceptible,susceptible,trabajo,False
1,143,17,recuperado,susceptible,trabajo,False
99,144,17,susceptible,susceptible,trabajo,False
1,144,17,recuperado,susceptible,trabajo,False
99,145,17,susceptible,susceptible,trabajo,False
1,145,17,recuperado,susceptible,trabajo,False
99,146,17,susceptible,susceptible,trabajo,False
1,146,17,recuperado,susceptible,trabajo,False
99,147,17,susceptible,susceptible,trabajo,False
1,147,17,recuperado,susceptible,trabajo,False
99,148,17,susceptible,susceptible,trabajo,False
1,148,17,recuperado,susceptible,trabajo,False
99,149,17,susceptible,susceptible,trabajo,False
1,149,17,recuperado,susceptible,trabajo,False
99,150,17,susceptible,susceptible,trabajo,False
1,150,17,recuperado,susceptible,trabajo,False
99,151,17,susceptible,susceptible,trabajo,False
1,151,17,recuperado,susceptible,trabajo,False
99,152,17,susceptible,susceptible,trabajo,False
1,152,17,recuperado,susceptible,trabajo,False
99,153,17,susceptible,susceptible,trabajo,False
1,153,17,recuperado,susceptible,trabajo,False
99,154,17,susceptible,susceptible,trabajo,False
1,154,17,recuperado,susceptible,trabajo,False
99,155,17,susceptible,susceptible,trabajo,False
1,155,17,recuperado,susceptible,trabajo,False
99,156,17,susceptible,susceptible,trabajo,False
1,156,17,recuperado,susceptible,trabajo,False
