cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
9,42,1,infeccioso,susceptible,trabajo,True
18,42,1,recuperado,susceptible,trabajo,False
4,42,1,expuesto,susceptible,trabajo,False
20,42,1,infeccioso,susceptible,trabajo,False
48,43,1,susceptible,susceptible,trabajo,False
9,43,1,infeccioso,susceptible,trabajo,True
18,43,1,recuperado,susceptible,trabajo,False
22,43,1,infeccioso,susceptible,trabajo,False
3,43,1,expuesto,susceptible,trabajo,False
47,44,1,susceptible,susceptible,trabajo,False
8,44,1,infeccioso,susceptible,trabajo,True
18,44,1,recuperado,susceptible,trabajo,False
23,44,1,infeccioso,susceptible,trabajo,False
4,44,1,expuesto,susceptible,trabajo,False
44,45,1,susceptible,susceptible,trabajo,False
8,45,1,infeccioso,susceptible,trabajo,True
5,45,1,expuesto,susceptible,trabajo,False
19,45,1,recuperado,susceptible,trabajo,False
24,45,1,infeccioso,susceptible,trabajo,False
44,46,1,susceptible,susceptible,trabajo,False
13,46,1,infeccioso,susceptible,trabajo,True
3,46,1,expuesto,susceptible,trabajo,False
19,46,1,recuperado,susceptible,trabajo,False
21,46,1,infeccioso,susceptible,trabajo,False
43,47,1,susceptible,susceptible,trabajo,False
12,47,1,infeccioso,susceptible,trabajo,True
4,47,1,expuesto,susceptible,trabajo,False
19,47,1,recuperado,susceptible,trabajo,False
22,47,1,infeccioso,susceptible,trabajo,False
43,48,1,susceptible,susceptible,trabajo,False
10,48,1,infeccioso,susceptible,trabajo,True
2,48,1,expuesto,susceptible,trabajo,False
26,48,1,infeccioso,susceptible,trabajo,False
19,48,1,recuperado,susceptible,trabajo,False
41,49,1,susceptible,susceptible,trabajo,False
11,49,1,infeccioso,susceptible,trabajo,True
4,49,1,expuesto,susceptible,trabajo,False
24,49,1,infeccioso,susceptible,trabajo,False
20,49,1,recuperado,susceptible,trabajo,False
40,50,1,susceptible,susceptible,trabajo,False
27,50,1,infeccioso,susceptible,trabajo,False
4,50,1,expuesto,susceptible,trabajo,False
21,50,1,recuperado,susceptible,trabajo,False
8,50,1,infeccioso,susceptible,trabajo,True
40,51,1,susceptible,susceptible,trabajo,False
27,51,1,infeccioso,susceptible,trabajo,False
3,51,1,expuesto,susceptible,trabajo,False
